price_area,production_group,start_time,quantity_kwh
NO1,hydro,2021-10-19T03:00:00Z,2579369.8
NO1,hydro,2021-10-19T04:00:00Z,2890003.0
NO1,hydro,2021-10-19T05:00:00Z,2949964.0
NO1,hydro,2021-10-19T06:00:00Z,2925217.8
NO1,hydro,2021-10-19T07:00:00Z,2947025.5
NO1,hydro,2021-10-19T08:00:00Z,2951331.8
NO1,hydro,2021-10-19T09:00:00Z,2960349.8
NO1,hydro,2021-10-19T10:00:00Z,2939757.5
NO1,hydro,2021-10-19T11:00:00Z,2954993.2
NO1,hydro,2021-10-19T12:00:00Z,2937562.0
NO1,hydro,2021-10-19T13:00:00Z,2821137.8
NO1,hydro,2021-10-19T14:00:00Z,2871387.2
NO1,hydro,2021-10-19T15:00:00Z,2886185.5
NO1,hydro,2021-10-19T16:00:00Z,2878032.0
NO1,hydro,2021-10-19T17:00:00Z,2827734.2
NO1,hydro,2021-10-19T18:00:00Z,2410903.0
NO1,hydro,2021-10-19T19:00:00Z,2132327.8
NO1,hydro,2021-10-19T20:00:00Z,2075603.8
NO1,hydro,2021-10-19T21:00:00Z,1984723.0
NO1,hydro,2021-10-19T22:00:00Z,1922172.1
NO1,hydro,2021-10-19T23:00:00Z,1868708.8
NO1,hydro,2021-10-20T00:00:00Z,1875214.0
NO1,hydro,2021-10-20T01:00:00Z,1867129.9
NO1,hydro,2021-10-20T02:00:00Z,1876341.9
NO1,hydro,2021-10-20T03:00:00Z,1886831.4
NO1,hydro,2021-10-20T04:00:00Z,2021102.5
NO1,hydro,2021-10-20T05:00:00Z,2134626.5
NO1,hydro,2021-10-20T06:00:00Z,2143002.2
NO1,hydro,2021-10-20T07:00:00Z,2072686.0
NO1,hydro,2021-10-20T08:00:00Z,2018222.0
NO1,hydro,2021-10-20T09:00:00Z,2078665.1
NO1,hydro,2021-10-20T10:00:00Z,2030147.5
NO1,hydro,2021-10-20T11:00:00Z,1952612.2
NO1,hydro,2021-10-20T12:00:00Z,1913340.0
NO1,hydro,2021-10-20T13:00:00Z,1928153.9
NO1,hydro,2021-10-20T14:00:00Z,1986643.8
NO1,hydro,2021-10-20T15:00:00Z,1988778.9
NO1,hydro,2021-10-20T16:00:00Z,2055313.6
NO1,hydro,2021-10-20T17:00:00Z,2061704.8
NO1,hydro,2021-10-20T18:00:00Z,1993999.0
NO1,hydro,2021-10-20T19:00:00Z,1981182.9
NO1,hydro,2021-10-20T20:00:00Z,1925295.6
NO1,hydro,2021-10-20T21:00:00Z,1903532.2
NO1,hydro,2021-10-20T22:00:00Z,1867023.6
NO1,hydro,2021-10-20T23:00:00Z,1812163.4
NO1,hydro,2021-10-21T00:00:00Z,1754274.5
NO1,hydro,2021-10-21T01:00:00Z,1741655.9
NO1,hydro,2021-10-21T02:00:00Z,1726040.8
NO1,hydro,2021-10-21T03:00:00Z,1756910.5
NO1,hydro,2021-10-21T04:00:00Z,1896860.4
NO1,hydro,2021-10-21T05:00:00Z,1957386.8
NO1,hydro,2021-10-21T06:00:00Z,2083845.0
NO1,hydro,2021-10-21T07:00:00Z,2042678.5
NO1,hydro,2021-10-21T08:00:00Z,2010804.1
NO1,hydro,2021-10-21T09:00:00Z,1943825.5
NO1,hydro,2021-10-21T10:00:00Z,1935607.8
NO1,hydro,2021-10-21T11:00:00Z,1948124.1
NO1,hydro,2021-10-21T12:00:00Z,1951651.2
NO1,hydro,2021-10-21T13:00:00Z,1915493.0
NO1,hydro,2021-10-21T14:00:00Z,1921912.6
NO1,hydro,2021-10-21T15:00:00Z,2063778.5
NO1,hydro,2021-10-21T16:00:00Z,2091903.1
NO1,hydro,2021-10-21T17:00:00Z,2134644.2
NO1,hydro,2021-10-21T18:00:00Z,2109476.5
NO1,hydro,2021-10-21T19:00:00Z,2021966.5
NO1,hydro,2021-10-21T20:00:00Z,2088672.0
NO1,hydro,2021-10-21T21:00:00Z,2103803.0
NO1,hydro,2021-10-21T22:00:00Z,2115095.2
NO1,hydro,2021-10-21T23:00:00Z,2080479.6
NO1,hydro,2021-10-22T00:00:00Z,1981352.0
NO1,hydro,2021-10-22T01:00:00Z,1965524.1
NO1,hydro,2021-10-22T02:00:00Z,1967191.2
NO1,hydro,2021-10-22T03:00:00Z,2009632.9
NO1,hydro,2021-10-22T04:00:00Z,2245560.5
NO1,hydro,2021-10-22T05:00:00Z,2423692.8
NO1,hydro,2021-10-22T06:00:00Z,2423083.8
NO1,hydro,2021-10-22T07:00:00Z,2397651.0
NO1,hydro,2021-10-22T08:00:00Z,2388229.5
NO1,hydro,2021-10-22T09:00:00Z,2324970.0
NO1,hydro,2021-10-22T10:00:00Z,2204664.2
NO1,hydro,2021-10-22T11:00:00Z,2104562.0
NO1,hydro,2021-10-22T12:00:00Z,2100801.0
NO1,hydro,2021-10-22T13:00:00Z,2107121.5
NO1,hydro,2021-10-22T14:00:00Z,2116218.5
NO1,hydro,2021-10-22T15:00:00Z,2109590.5
NO1,hydro,2021-10-22T16:00:00Z,2171742.5
NO1,hydro,2021-10-22T17:00:00Z,2140992.2
NO1,hydro,2021-10-22T18:00:00Z,2120026.5
NO1,hydro,2021-10-22T19:00:00Z,2120040.5
NO1,hydro,2021-10-22T20:00:00Z,2111011.2
NO1,hydro,2021-10-22T21:00:00Z,2042295.1
NO1,hydro,2021-10-22T22:00:00Z,1947336.6
NO1,hydro,2021-10-22T23:00:00Z,1943642.9
NO1,hydro,2021-10-23T00:00:00Z,1930430.9
NO1,hydro,2021-10-23T01:00:00Z,1950516.9
NO1,hydro,2021-10-23T02:00:00Z,1942839.8
NO1,hydro,2021-10-23T03:00:00Z,1937718.2
NO1,hydro,2021-10-23T04:00:00Z,2008957.0
NO1,hydro,2021-10-23T05:00:00Z,2127842.0
NO1,hydro,2021-10-23T06:00:00Z,2109520.0
NO1,hydro,2021-10-23T07:00:00Z,2167484.5
NO1,hydro,2021-10-23T08:00:00Z,2204414.0
NO1,hydro,2021-10-23T09:00:00Z,2260517.5
NO1,hydro,2021-10-23T10:00:00Z,2236443.0
NO1,hydro,2021-10-23T11:00:00Z,2379878.2
NO1,hydro,2021-10-23T12:00:00Z,2372634.0
NO1,hydro,2021-10-23T13:00:00Z,2402959.0
NO1,hydro,2021-10-23T14:00:00Z,2538691.0
NO1,hydro,2021-10-23T15:00:00Z,2781981.0
NO1,hydro,2021-10-23T16:00:00Z,2789258.8
NO1,hydro,2021-10-23T17:00:00Z,2788585.2
NO1,hydro,2021-10-23T18:00:00Z,2742414.0
NO1,hydro,2021-10-23T19:00:00Z,2659082.0
NO1,hydro,2021-10-23T20:00:00Z,2467739.8
NO1,hydro,2021-10-23T21:00:00Z,2417438.0
NO1,hydro,2021-10-23T22:00:00Z,2437946.2
NO1,hydro,2021-10-23T23:00:00Z,2357997.8
NO1,hydro,2021-10-24T00:00:00Z,2282514.5
NO1,hydro,2021-10-24T01:00:00Z,2249384.2
NO1,hydro,2021-10-24T02:00:00Z,2119467.8
NO1,hydro,2021-10-24T03:00:00Z,2007129.2
NO1,hydro,2021-10-24T04:00:00Z,1969302.1
NO1,hydro,2021-10-24T05:00:00Z,2083898.8
NO1,hydro,2021-10-24T06:00:00Z,2139657.2
NO1,hydro,2021-10-24T07:00:00Z,2111806.2
NO1,hydro,2021-10-24T08:00:00Z,2058629.4
NO1,hydro,2021-10-24T09:00:00Z,2060321.0
NO1,hydro,2021-10-24T10:00:00Z,2028081.5
NO1,hydro,2021-10-24T11:00:00Z,1995744.9
NO1,hydro,2021-10-24T12:00:00Z,1857121.9
NO1,hydro,2021-10-24T13:00:00Z,2039692.0
NO1,hydro,2021-10-24T14:00:00Z,2249503.2
NO1,hydro,2021-10-24T15:00:00Z,2323478.0
NO1,hydro,2021-10-24T16:00:00Z,2319356.2
NO1,hydro,2021-10-24T17:00:00Z,2273838.5
NO1,hydro,2021-10-24T18:00:00Z,2226904.5
NO1,hydro,2021-10-24T19:00:00Z,2105410.0
NO1,hydro,2021-10-24T20:00:00Z,1931610.4
NO1,hydro,2021-10-24T21:00:00Z,1903017.2
NO1,hydro,2021-10-24T22:00:00Z,1895222.1
NO1,hydro,2021-10-24T23:00:00Z,1895348.5
NO1,hydro,2021-10-25T00:00:00Z,1936093.2
NO1,hydro,2021-10-25T01:00:00Z,1928491.0
NO1,hydro,2021-10-25T02:00:00Z,1924758.0
NO1,hydro,2021-10-25T03:00:00Z,2109559.5
NO1,hydro,2021-10-25T04:00:00Z,2215840.2
NO1,hydro,2021-10-25T05:00:00Z,2323293.2
NO1,hydro,2021-10-25T06:00:00Z,2329861.0
NO1,hydro,2021-10-25T07:00:00Z,2449202.0
NO1,hydro,2021-10-25T08:00:00Z,2427203.0
NO1,hydro,2021-10-25T09:00:00Z,2413685.5
NO1,hydro,2021-10-25T10:00:00Z,2379525.0
NO1,hydro,2021-10-25T11:00:00Z,2376291.8
NO1,hydro,2021-10-25T12:00:00Z,2373215.5
NO1,hydro,2021-10-25T13:00:00Z,2378988.0
NO1,hydro,2021-10-25T14:00:00Z,2466187.5
NO1,hydro,2021-10-25T15:00:00Z,2457357.0
NO1,hydro,2021-10-25T16:00:00Z,2437349.8
NO1,hydro,2021-10-25T17:00:00Z,2399819.5
NO1,hydro,2021-10-25T18:00:00Z,2267874.8
NO1,hydro,2021-10-25T19:00:00Z,2221944.2
NO1,hydro,2021-10-25T20:00:00Z,2178376.5
NO1,hydro,2021-10-25T21:00:00Z,2155108.0
NO1,hydro,2021-10-25T22:00:00Z,2034009.0
NO1,hydro,2021-10-25T23:00:00Z,2131411.5
NO1,hydro,2021-10-26T00:00:00Z,2118256.2
NO1,hydro,2021-10-26T01:00:00Z,2165394.0
NO1,hydro,2021-10-26T02:00:00Z,2162153.2
NO1,hydro,2021-10-26T03:00:00Z,2230427.0
NO1,hydro,2021-10-26T04:00:00Z,2218516.5
NO1,hydro,2021-10-26T05:00:00Z,2379822.5
NO1,hydro,2021-10-26T06:00:00Z,2598318.5
NO1,hydro,2021-10-26T07:00:00Z,2643721.2
NO1,hydro,2021-10-26T08:00:00Z,2558510.2
NO1,hydro,2021-10-26T09:00:00Z,2554563.5
NO1,hydro,2021-10-26T10:00:00Z,2486820.5
NO1,hydro,2021-10-26T11:00:00Z,2506918.8
NO1,hydro,2021-10-26T12:00:00Z,2556869.8
NO1,hydro,2021-10-26T13:00:00Z,2546464.2
NO1,hydro,2021-10-26T14:00:00Z,2575175.5
NO1,hydro,2021-10-26T15:00:00Z,2525073.8
NO1,hydro,2021-10-26T16:00:00Z,2559875.2
NO1,hydro,2021-10-26T17:00:00Z,2543701.8
NO1,hydro,2021-10-26T18:00:00Z,2476161.8
NO1,hydro,2021-10-26T19:00:00Z,2379196.5
NO1,hydro,2021-10-26T20:00:00Z,2149716.5
NO1,hydro,2021-10-26T21:00:00Z,2062161.0
NO1,hydro,2021-10-26T22:00:00Z,1992917.2
NO1,hydro,2021-10-26T23:00:00Z,1908633.9
NO1,hydro,2021-10-27T00:00:00Z,1906118.1
NO1,hydro,2021-10-27T01:00:00Z,1963103.6
NO1,hydro,2021-10-27T02:00:00Z,1866047.5
NO1,hydro,2021-10-27T03:00:00Z,1887073.2
NO1,hydro,2021-10-27T04:00:00Z,2031441.2
NO1,hydro,2021-10-27T05:00:00Z,2298489.0
NO1,hydro,2021-10-27T06:00:00Z,2299724.2
NO1,hydro,2021-10-27T07:00:00Z,2249576.5
NO1,hydro,2021-10-27T08:00:00Z,2296181.2
NO1,hydro,2021-10-27T09:00:00Z,2278729.8
NO1,hydro,2021-10-27T10:00:00Z,2306301.8
NO1,hydro,2021-10-27T11:00:00Z,2294912.2
NO1,hydro,2021-10-27T12:00:00Z,2227135.2
NO1,hydro,2021-10-27T13:00:00Z,2143880.8
NO1,hydro,2021-10-27T14:00:00Z,2208895.2
NO1,hydro,2021-10-27T15:00:00Z,2291776.8
NO1,hydro,2021-10-27T16:00:00Z,2295262.0
NO1,hydro,2021-10-27T17:00:00Z,2364571.5
NO1,hydro,2021-10-27T18:00:00Z,2311930.8
NO1,hydro,2021-10-27T19:00:00Z,2245871.8
NO1,hydro,2021-10-27T20:00:00Z,2164198.2
NO1,hydro,2021-10-27T21:00:00Z,2068664.0
NO1,hydro,2021-10-27T22:00:00Z,2036066.1
NO1,hydro,2021-10-27T23:00:00Z,1991280.2
NO1,hydro,2021-10-28T00:00:00Z,1904035.2
NO1,hydro,2021-10-28T01:00:00Z,1892055.4
NO1,hydro,2021-10-28T02:00:00Z,1896559.2
NO1,hydro,2021-10-28T03:00:00Z,1902234.8
NO1,hydro,2021-10-28T04:00:00Z,2105414.0
NO1,hydro,2021-10-28T05:00:00Z,2314009.2
NO1,hydro,2021-10-28T06:00:00Z,2339522.8
NO1,hydro,2021-10-28T07:00:00Z,2358961.2
NO1,hydro,2021-10-28T08:00:00Z,2379329.0
NO1,hydro,2021-10-28T09:00:00Z,2372960.2
NO1,hydro,2021-10-28T10:00:00Z,2411656.0
NO1,hydro,2021-10-28T11:00:00Z,2316242.8
NO1,hydro,2021-10-28T12:00:00Z,2370743.8
NO1,hydro,2021-10-28T13:00:00Z,2422995.0
NO1,hydro,2021-10-28T14:00:00Z,2455524.8
NO1,hydro,2021-10-28T15:00:00Z,2486616.0
NO1,hydro,2021-10-28T16:00:00Z,2455506.2
NO1,hydro,2021-10-28T17:00:00Z,2399409.5
NO1,hydro,2021-10-28T18:00:00Z,2404809.5
NO1,hydro,2021-10-28T19:00:00Z,2243381.8
NO1,hydro,2021-10-28T20:00:00Z,2009405.2
NO1,hydro,2021-10-28T21:00:00Z,1891130.4
NO1,hydro,2021-10-28T22:00:00Z,1893005.8
NO1,hydro,2021-10-28T23:00:00Z,1920903.1
NO1,hydro,2021-10-29T00:00:00Z,1930044.5
NO1,hydro,2021-10-29T01:00:00Z,1957241.2
NO1,hydro,2021-10-29T02:00:00Z,1970001.9
NO1,hydro,2021-10-29T03:00:00Z,2084123.8
NO1,hydro,2021-10-29T04:00:00Z,2349446.8
NO1,hydro,2021-10-29T05:00:00Z,2486034.8
NO1,hydro,2021-10-29T06:00:00Z,2459949.8
NO1,hydro,2021-10-29T07:00:00Z,2473696.8
NO1,hydro,2021-10-29T08:00:00Z,2579082.2
NO1,hydro,2021-10-29T09:00:00Z,2597670.8
NO1,hydro,2021-10-29T10:00:00Z,2520212.0
NO1,hydro,2021-10-29T11:00:00Z,2438144.0
NO1,hydro,2021-10-29T12:00:00Z,2402237.5
NO1,hydro,2021-10-29T13:00:00Z,2469620.2
NO1,hydro,2021-10-29T14:00:00Z,2477352.2
NO1,hydro,2021-10-29T15:00:00Z,2583405.8
NO1,hydro,2021-10-29T16:00:00Z,2604441.5
NO1,hydro,2021-10-29T17:00:00Z,2544715.0
NO1,hydro,2021-10-29T18:00:00Z,2468325.8
NO1,hydro,2021-10-29T19:00:00Z,2417486.5
NO1,hydro,2021-10-29T20:00:00Z,2178633.5
NO1,hydro,2021-10-29T21:00:00Z,2065703.2
NO1,hydro,2021-10-29T22:00:00Z,2136493.5
NO1,hydro,2021-10-29T23:00:00Z,2149841.0
NO1,hydro,2021-10-30T00:00:00Z,2146622.8
NO1,hydro,2021-10-30T01:00:00Z,2134534.0
NO1,hydro,2021-10-30T02:00:00Z,2119938.0
NO1,hydro,2021-10-30T03:00:00Z,2170751.2
NO1,hydro,2021-10-30T04:00:00Z,2333874.0
NO1,hydro,2021-10-30T05:00:00Z,2492066.8
NO1,hydro,2021-10-30T06:00:00Z,2518637.5
NO1,hydro,2021-10-30T07:00:00Z,2528178.5
NO1,hydro,2021-10-30T08:00:00Z,2453990.5
NO1,hydro,2021-10-30T09:00:00Z,2524757.5
NO1,hydro,2021-10-30T10:00:00Z,2466917.0
NO1,hydro,2021-10-30T11:00:00Z,2403788.5
NO1,hydro,2021-10-30T12:00:00Z,2335780.5
NO1,hydro,2021-10-30T13:00:00Z,2330097.0
NO1,hydro,2021-10-30T14:00:00Z,2455555.5
NO1,hydro,2021-10-30T15:00:00Z,2501673.5
NO1,hydro,2021-10-30T16:00:00Z,2600695.2
NO1,hydro,2021-10-30T17:00:00Z,2560878.0
NO1,hydro,2021-10-30T18:00:00Z,2466848.0
NO1,hydro,2021-10-30T19:00:00Z,2393130.5
NO1,hydro,2021-10-30T20:00:00Z,2243614.0
NO1,hydro,2021-10-30T21:00:00Z,2128118.2
NO1,hydro,2021-10-30T22:00:00Z,2140573.8
NO1,hydro,2021-10-30T23:00:00Z,2115329.0
NO1,hydro,2021-10-31T00:00:00Z,2145791.5
NO1,hydro,2021-10-31T01:00:00Z,2134821.5
NO1,hydro,2021-10-31T02:00:00Z,2123380.8
NO1,hydro,2021-10-31T03:00:00Z,2177907.0
NO1,hydro,2021-10-31T04:00:00Z,2118867.5
NO1,hydro,2021-10-31T05:00:00Z,2111627.2
NO1,hydro,2021-10-31T06:00:00Z,2267205.0
NO1,hydro,2021-10-31T07:00:00Z,2384853.2
NO1,hydro,2021-10-31T08:00:00Z,2463511.8
NO1,hydro,2021-10-31T09:00:00Z,2321079.0
NO1,hydro,2021-10-31T10:00:00Z,2265401.0
NO1,hydro,2021-10-31T11:00:00Z,2270914.5
NO1,hydro,2021-10-31T12:00:00Z,2175111.0
NO1,hydro,2021-10-31T13:00:00Z,2206274.5
NO1,hydro,2021-10-31T14:00:00Z,2262118.2
NO1,hydro,2021-10-31T15:00:00Z,2353653.2
NO1,hydro,2021-10-31T16:00:00Z,2564771.0
NO1,hydro,2021-10-31T17:00:00Z,2391026.5
NO1,hydro,2021-10-31T18:00:00Z,2278423.5
NO1,hydro,2021-10-31T19:00:00Z,2218064.2
NO1,hydro,2021-10-31T20:00:00Z,2240852.2
NO1,hydro,2021-10-31T21:00:00Z,2175757.8
NO1,hydro,2021-10-31T22:00:00Z,2172645.0
NO2,hydro,2021-09-30T22:00:00Z,2433647.2
NO2,hydro,2021-09-30T23:00:00Z,2036197.9
NO2,hydro,2021-10-01T00:00:00Z,1868744.5
NO2,hydro,2021-10-01T01:00:00Z,1891499.4
NO2,hydro,2021-10-01T02:00:00Z,1910789.8
NO2,hydro,2021-10-01T03:00:00Z,2469657.8
NO2,hydro,2021-10-01T04:00:00Z,3637119.8
NO2,hydro,2021-10-01T05:00:00Z,4536767.0
NO2,hydro,2021-10-01T06:00:00Z,4729978.5
NO2,hydro,2021-10-01T07:00:00Z,4672834.0
NO2,hydro,2021-10-01T08:00:00Z,3980312.0
NO2,hydro,2021-10-01T09:00:00Z,3126894.2
NO2,hydro,2021-10-01T10:00:00Z,2826027.0
NO2,hydro,2021-10-01T11:00:00Z,2850674.0
NO2,hydro,2021-10-01T12:00:00Z,3195108.2
NO2,hydro,2021-10-01T13:00:00Z,3592260.0
NO2,hydro,2021-10-01T14:00:00Z,4046898.2
NO2,hydro,2021-10-01T15:00:00Z,4384038.5
NO2,hydro,2021-10-01T16:00:00Z,4490974.0
NO2,hydro,2021-10-01T17:00:00Z,4392047.5
NO2,hydro,2021-10-01T18:00:00Z,4108876.8
NO2,hydro,2021-10-01T19:00:00Z,4007800.5
NO2,hydro,2021-10-01T20:00:00Z,3948671.8
NO2,hydro,2021-10-01T21:00:00Z,3828496.2
NO2,hydro,2021-10-01T22:00:00Z,3817585.8
NO2,hydro,2021-10-01T23:00:00Z,4225102.0
NO2,hydro,2021-10-02T00:00:00Z,4588030.5
NO2,hydro,2021-10-02T01:00:00Z,4924214.0
NO2,hydro,2021-10-02T02:00:00Z,5107307.5
NO2,hydro,2021-10-02T03:00:00Z,5604610.5
NO2,hydro,2021-10-02T04:00:00Z,5818674.5
NO2,hydro,2021-10-02T05:00:00Z,5937085.5
NO2,hydro,2021-10-02T06:00:00Z,5931780.0
NO2,hydro,2021-10-02T07:00:00Z,6025897.0
NO2,hydro,2021-10-02T08:00:00Z,6285366.5
NO2,hydro,2021-10-02T09:00:00Z,6082028.5
NO2,hydro,2021-10-02T10:00:00Z,5004261.5
NO2,hydro,2021-10-02T11:00:00Z,3846291.2
NO2,hydro,2021-10-02T12:00:00Z,3324516.0
NO2,hydro,2021-10-02T13:00:00Z,3164655.0
NO2,hydro,2021-10-02T14:00:00Z,3983526.5
NO2,hydro,2021-10-02T15:00:00Z,5181015.5
NO2,hydro,2021-10-02T16:00:00Z,5597461.0
NO2,hydro,2021-10-02T17:00:00Z,5090081.0
NO2,hydro,2021-10-02T18:00:00Z,3725667.8
NO2,hydro,2021-10-02T19:00:00Z,2432647.8
NO2,hydro,2021-10-02T20:00:00Z,1909845.5
NO2,hydro,2021-10-02T21:00:00Z,1919953.8
NO2,hydro,2021-10-02T22:00:00Z,1616533.1
NO2,hydro,2021-10-02T23:00:00Z,1463933.1
NO2,hydro,2021-10-03T00:00:00Z,1424327.9
NO2,hydro,2021-10-03T01:00:00Z,1398048.9
NO2,hydro,2021-10-03T02:00:00Z,1353427.2
NO2,hydro,2021-10-03T03:00:00Z,1399600.8
NO2,hydro,2021-10-03T04:00:00Z,1428106.1
NO2,hydro,2021-10-03T05:00:00Z,1579255.4
NO2,hydro,2021-10-03T06:00:00Z,1736626.9
NO2,hydro,2021-10-03T07:00:00Z,2147294.2
NO2,hydro,2021-10-03T08:00:00Z,2288664.0
NO2,hydro,2021-10-03T09:00:00Z,2551257.0
NO2,hydro,2021-10-03T10:00:00Z,2699860.5
NO2,hydro,2021-10-03T11:00:00Z,2714141.8
NO2,hydro,2021-10-03T12:00:00Z,2616929.0
NO2,hydro,2021-10-03T13:00:00Z,2455467.5
NO2,hydro,2021-10-03T14:00:00Z,2525835.0
NO2,hydro,2021-10-03T15:00:00Z,2989399.5
NO2,hydro,2021-10-03T16:00:00Z,3698877.5
NO2,hydro,2021-10-03T17:00:00Z,4486134.5
NO2,hydro,2021-10-03T18:00:00Z,4429232.0
NO2,hydro,2021-10-03T19:00:00Z,4107864.0
NO2,hydro,2021-10-03T20:00:00Z,3664100.0
NO2,hydro,2021-10-03T21:00:00Z,2820645.2
NO2,hydro,2021-10-03T22:00:00Z,2427505.5
NO2,hydro,2021-10-03T23:00:00Z,2161445.2
NO2,hydro,2021-10-04T00:00:00Z,2157864.0
NO2,hydro,2021-10-04T01:00:00Z,2237392.2
NO2,hydro,2021-10-04T02:00:00Z,2519659.2
NO2,hydro,2021-10-04T03:00:00Z,3958336.5
NO2,hydro,2021-10-04T04:00:00Z,6029994.0
NO2,hydro,2021-10-04T05:00:00Z,6228167.5
NO2,hydro,2021-10-04T06:00:00Z,6223143.5
NO2,hydro,2021-10-04T07:00:00Z,6302931.0
NO2,hydro,2021-10-04T08:00:00Z,6245284.0
NO2,hydro,2021-10-04T09:00:00Z,6113841.0
NO2,hydro,2021-10-04T10:00:00Z,5897431.5
NO2,hydro,2021-10-04T11:00:00Z,5323828.5
NO2,hydro,2021-10-04T12:00:00Z,5223204.5
NO2,hydro,2021-10-04T13:00:00Z,5736257.5
NO2,hydro,2021-10-04T14:00:00Z,5815164.0
NO2,hydro,2021-10-04T15:00:00Z,6041680.5
NO2,hydro,2021-10-04T16:00:00Z,6043148.0
NO2,hydro,2021-10-04T17:00:00Z,6069933.5
NO2,hydro,2021-10-04T18:00:00Z,5709428.5
NO2,hydro,2021-10-04T19:00:00Z,5523030.5
NO2,hydro,2021-10-04T20:00:00Z,5080874.5
NO2,hydro,2021-10-04T21:00:00Z,4731847.0
NO2,hydro,2021-10-04T22:00:00Z,4325480.5
NO2,hydro,2021-10-04T23:00:00Z,4341719.0
NO2,hydro,2021-10-05T00:00:00Z,4301623.5
NO2,hydro,2021-10-05T01:00:00Z,4090730.0
NO2,hydro,2021-10-05T02:00:00Z,3976700.2
NO2,hydro,2021-10-05T03:00:00Z,5218179.5
NO2,hydro,2021-10-05T04:00:00Z,6084332.0
NO2,hydro,2021-10-05T05:00:00Z,6179146.5
NO2,hydro,2021-10-05T06:00:00Z,5975180.0
NO2,hydro,2021-10-05T07:00:00Z,6096036.0
NO2,hydro,2021-10-05T08:00:00Z,6133966.0
NO2,hydro,2021-10-05T09:00:00Z,5937396.5
NO2,hydro,2021-10-05T10:00:00Z,5897258.5
NO2,hydro,2021-10-05T11:00:00Z,5832966.0
NO2,hydro,2021-10-05T12:00:00Z,5807431.5
NO2,hydro,2021-10-05T13:00:00Z,5834418.0
NO2,hydro,2021-10-05T14:00:00Z,5781321.5
NO2,hydro,2021-10-05T15:00:00Z,5866290.5
NO2,hydro,2021-10-05T16:00:00Z,5590834.0
NO2,hydro,2021-10-05T17:00:00Z,5641663.0
NO2,hydro,2021-10-05T18:00:00Z,5178325.0
NO2,hydro,2021-10-05T19:00:00Z,5058027.5
NO2,hydro,2021-10-05T20:00:00Z,4826803.0
NO2,hydro,2021-10-05T21:00:00Z,4185543.2
NO2,hydro,2021-10-05T22:00:00Z,3305531.2
NO2,hydro,2021-10-05T23:00:00Z,2359695.8
NO2,hydro,2021-10-06T00:00:00Z,2020855.0
NO2,hydro,2021-10-06T01:00:00Z,1933700.6
NO2,hydro,2021-10-06T02:00:00Z,2066504.8
NO2,hydro,2021-10-06T03:00:00Z,2876270.5
NO2,hydro,2021-10-06T04:00:00Z,4418169.0
NO2,hydro,2021-10-06T05:00:00Z,5535066.5
NO2,hydro,2021-10-06T06:00:00Z,5908883.0
NO2,hydro,2021-10-06T07:00:00Z,5975265.5
NO2,hydro,2021-10-06T08:00:00Z,5823034.0
NO2,hydro,2021-10-06T09:00:00Z,5898445.5
NO2,hydro,2021-10-06T10:00:00Z,5978975.0
NO2,hydro,2021-10-06T11:00:00Z,5851864.5
NO2,hydro,2021-10-06T12:00:00Z,6045688.5
NO2,hydro,2021-10-06T13:00:00Z,6262334.0
NO2,hydro,2021-10-06T14:00:00Z,6100111.5
NO2,hydro,2021-10-06T15:00:00Z,6415029.5
NO2,hydro,2021-10-06T16:00:00Z,6718742.5
NO2,hydro,2021-10-06T17:00:00Z,6647721.0
NO2,hydro,2021-10-06T18:00:00Z,6582501.0
NO2,hydro,2021-10-06T19:00:00Z,6372662.0
NO2,hydro,2021-10-06T20:00:00Z,6094322.0
NO2,hydro,2021-10-06T21:00:00Z,5876016.5
NO2,hydro,2021-10-06T22:00:00Z,5767900.0
NO2,hydro,2021-10-06T23:00:00Z,5861867.0
NO2,hydro,2021-10-07T00:00:00Z,5905837.5
NO2,hydro,2021-10-07T01:00:00Z,5970327.0
NO2,hydro,2021-10-07T02:00:00Z,6063322.5
NO2,hydro,2021-10-07T03:00:00Z,6185838.0
NO2,hydro,2021-10-07T04:00:00Z,6201842.0
NO2,hydro,2021-10-07T05:00:00Z,6365920.0
NO2,hydro,2021-10-07T06:00:00Z,6576728.0
NO2,hydro,2021-10-07T07:00:00Z,6451855.5
NO2,hydro,2021-10-07T08:00:00Z,6460372.5
NO2,hydro,2021-10-07T09:00:00Z,6674013.0
NO2,hydro,2021-10-07T10:00:00Z,6666585.0
NO2,hydro,2021-10-07T11:00:00Z,6190034.5
NO2,hydro,2021-10-07T12:00:00Z,6036773.0
NO2,hydro,2021-10-07T13:00:00Z,6276815.0
NO2,hydro,2021-10-07T14:00:00Z,6681943.0
NO2,hydro,2021-10-07T15:00:00Z,6836726.0
NO2,hydro,2021-10-07T16:00:00Z,7006144.0
NO2,hydro,2021-10-07T17:00:00Z,6990694.5
NO2,hydro,2021-10-07T18:00:00Z,6740077.5
NO2,hydro,2021-10-07T19:00:00Z,6390513.5
NO2,hydro,2021-10-07T20:00:00Z,6026187.0
NO2,hydro,2021-10-07T21:00:00Z,5702228.0
NO2,hydro,2021-10-07T22:00:00Z,5739269.0
NO2,hydro,2021-10-07T23:00:00Z,5618458.5
NO2,hydro,2021-10-08T00:00:00Z,5546383.0
NO2,hydro,2021-10-08T01:00:00Z,5546102.5
NO2,hydro,2021-10-08T02:00:00Z,5549848.0
NO2,hydro,2021-10-08T03:00:00Z,5634416.0
