time,observed,seasonal,trend,resid
2021-01-20 01:00:00+00:00,13.041,-1.0091255413126889,16.690164453101257,-2.6400389117885688
2021-01-20 02:00:00+00:00,13.045999999999999,-0.872875405045483,16.807543274990994,-2.8886678699455111
2021-01-20 03:00:00+00:00,13.646000000000001,-0.35732469982636328,16.926027801379838,-2.9227031015534735
2021-01-20 04:00:00+00:00,14.137,-0.48122820417618151,17.045620152629446,-2.4273919484532644
2021-01-20 05:00:00+00:00,12.811,-1.0706830359223343,17.166321936384911,-3.2846389004625767
2021-01-20 06:00:00+00:00,12.460000000000001,-0.82337051927135452,17.288134683219177,-4.0047641639478222
2021-01-20 07:00:00+00:00,12.949999999999999,-0.61223385547347231,17.411060166173918,-3.8488263107004457
2021-01-20 08:00:00+00:00,12.244999999999999,0.06857994575133386,17.53510025751596,-5.3586802032672942
2021-01-20 09:00:00+00:00,15.637,4.0792950372604579,17.660256668383944,-6.1025517056444016
2021-01-20 10:00:00+00:00,12.898,1.9110192205743539,17.786530693748965,-6.7995499143233182
2021-01-20 11:00:00+00:00,11.776,0.18171138754373128,17.913923281022448,-6.3196346685661808
2021-01-20 12:00:00+00:00,14.156000000000001,2.0981782152186748,18.042435100549792,-5.9846133157684669
2021-01-20 13:00:00+00:00,15.34,4.3678218903851667,18.172066354956851,-7.1998882453420165
2021-01-20 14:00:00+00:00,17.722999999999999,2.8051854622708525,18.302816713615933,-3.3850021758867861
2021-01-20 15:00:00+00:00,14.451000000000001,0.26879660796760696,18.434685505834512,-4.2524821138021185
2021-01-20 16:00:00+00:00,12.430999999999999,-0.90953466422073337,18.567671356406418,-5.2271366921856846
2021-01-20 17:00:00+00:00,14.651,-1.614667850065957,18.701772083522361,-2.4361042334564047
2021-01-20 18:00:00+00:00,14.387,-1.7108899197753829,18.836984910895911,-2.7390949911205276
2021-01-20 19:00:00+00:00,12.103,-2.6747328288361558,18.973306672696559,-4.1955738438604033
2021-01-20 20:00:00+00:00,10.454000000000001,-3.1236657509844088,19.110733719691144,-5.5330679687067352
2021-01-20 21:00:00+00:00,14.180999999999999,-1.0718814504906158,19.249261520932127,-3.9963800704415107
2021-01-20 22:00:00+00:00,14.154999999999999,-1.1347130675277901,19.388883743382571,-4.0991706758547828
2021-01-20 23:00:00+00:00,15.954000000000001,0.12466090538047236,19.529592400147141,-3.7002533055276139
2021-01-21 00:00:00+00:00,14.56,-0.44030792360390958,19.67137815184963,-4.6710702282457213
2021-01-21 01:00:00+00:00,13.442,-1.3584218844186777,19.814230797510362,-5.0138089130916832
2021-01-21 02:00:00+00:00,12.743,-1.3455873158316916,19.958140219014606,-5.8695529031829139
2021-01-21 03:00:00+00:00,13.622999999999999,-0.81892383705764171,20.103096624684927,-5.6611727876272866
2021-01-21 04:00:00+00:00,12.475,-1.1557474652172601,20.249090801469134,-6.6183433362518738
2021-01-21 05:00:00+00:00,14.944000000000001,-1.5790681088823488,20.396114156974392,-3.8730460480920428
2021-01-21 06:00:00+00:00,14.571,-1.6237229294597304,20.544158630212831,-4.3494357007531015
2021-01-21 07:00:00+00:00,16.413,-1.4657273063601197,20.69321657070817,-2.814489264348051
2021-01-21 08:00:00+00:00,15.901,-1.3009018332132092,20.843280551776644,-3.6413787185634341
2021-01-21 09:00:00+00:00,17.251999999999999,16.561315622830975,20.994343467311829,-20.303659090142805
2021-01-21 10:00:00+00:00,10.84,1.3410201118720808,21.146398496495152,-11.647418608367232
2021-01-21 11:00:00+00:00,11.901999999999999,0.19805861496967392,21.299439107008265,-9.5954977219779387
2021-01-21 12:00:00+00:00,17.356999999999999,3.2459310181990837,21.453458695746345,-7.3423897139454297
2021-01-21 13:00:00+00:00,20.838999999999999,5.036026202723483,21.608450582275463,-5.8054767849989481
2021-01-21 14:00:00+00:00,14.984,2.3538230716518997,21.764408068038591,-9.1342311396904918
2021-01-21 15:00:00+00:00,14.85,-1.4841655686358948,21.921324447355133,-5.5871588787192366
2021-01-21 16:00:00+00:00,12.446,-2.8573320783443039,22.079193036577212,-6.7758609582329079
2021-01-21 17:00:00+00:00,13.452999999999999,-3.8748070972367374,22.238006978107393,-4.9101998808706568
2021-01-21 18:00:00+00:00,14.161,-4.3025940259541633,22.397759191392218,-3.9341651654380563
2021-01-21 19:00:00+00:00,10.949999999999999,-5.6477674713509769,22.558442552985788,-5.9606750816348111
2021-01-21 20:00:00+00:00,10.068,-6.3125556110736252,22.720049588509426,-6.3394939774358008
2021-01-21 21:00:00+00:00,14.074999999999999,-4.2595021341948218,22.882571955737887,-4.5480698215430664
2021-01-21 22:00:00+00:00,13.433999999999999,-4.5061488854293952,23.046001031623771,-5.1058521461943762
2021-01-21 23:00:00+00:00,17.539999999999999,-3.3859781070752213,23.210327243540192,-2.2843491364649715
2021-01-22 00:00:00+00:00,19.832999999999998,-3.9839578218021661,23.375539806630442,0.44141801517172041
2021-01-22 01:00:00+00:00,17.263000000000002,-5.041581389318095,23.541626483229624,-1.2370450939115294
2021-01-22 02:00:00+00:00,17.274999999999999,-5.3467282906267091,23.708574367159628,-1.0868460765329218
2021-01-22 03:00:00+00:00,17.603000000000002,-5.1374429301047293,23.876371024480427,-1.1359280943756964
